Pclass,Age,SibSp,Fare,Parch,Cabin,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Embarked_U
0.0,0.5476250314149284,0.25,0.17566830077223786,0.0,0.5306122448979592,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.3088715757728072,0.0,0.015175789316712771,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5,0.2963056044232219,0.0,0.028302115124416098,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.4596632319678311,0.125,0.10257896680493714,0.16666666666666666,0.6938775510204082,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.6732847449107816,0.125,0.050748620223090936,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.3497109826589595,0.0,0.014151057562208049,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.35913546117114853,0.125,0.02042143996477265,0.16666666666666666,0.9863945578231292,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.7738125157074642,0.0,0.051822148727810165,0.0,0.564625850340136,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.37170143252073384,0.125,0.031425107138144774,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.5099271173661725,0.0,0.039452172548431745,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.35913546117114853,0.0,0.029757819776815374,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.3497109826589595,0.0,0.15458810467956932,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.37170143252073384,0.0,0.16883675574220638,0.0,0.27210884353741494,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.4345312892686604,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
0.5,0.6230208595124404,0.0,0.050748620223090936,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.032420206081930136,0.5,0.06126431989431795,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.648152802211611,0.125,0.1554664461834305,0.16666666666666666,0.9115646258503401,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.49736114601658704,0.0,0.0,0.0,0.3129251700680272,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.3497109826589595,0.0,0.015126992566498259,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.5,0.4470972606182458,0.0,0.020494635090094415,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.19577783362653933,0.5,0.07746484096553544,0.16666666666666666,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.3088715757728072,0.125,0.015175789316712771,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.723548630309123,0.0,0.2995388511917728,0.16666666666666666,0.3877551020408163,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.4345312892686604,0.0,0.2647385704347907,0.0,0.6054421768707483,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.3497109826589595,0.0,0.060507970265993034,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.3088715757728072,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.5099271173661725,0.0,0.038061465167318204,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.4596632319678311,0.0,0.057970539254838485,0.16666666666666666,0.36734693877551017,0.0,1.0,1.0,0.0,0.0,0.0
0.0,0.7863784870570495,0.125,0.15216446768991498,0.0,0.7687074829931972,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.5601910027645137,0.0,0.015126992566498259,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5,0.3497109826589595,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.08268409148027142,0.5,0.05684821399990475,0.16666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.4345312892686604,0.125,0.03952536767375352,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.8115104297562202,0.0,0.015126992566498259,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.34656948982156316,0.0,0.015330377421392339,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.19577783362653933,0.0,0.018542765081513996,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.2334757476752953,0.0,0.015712553569072387,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.3497109826589595,0.0,0.050748620223090936,0.0,0.02040816326530612,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.4093993465694898,0.0,0.016908073949327893,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.37170143252073384,0.0,0.018542765081513996,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.2711736617240512,0.0,0.015411575213749286,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.5224930887157577,0.0,0.025374310111545468,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.2711736617240512,0.0,0.015126992566498259,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.32143754712239253,0.0,0.15390495017656614,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.2334757476752953,0.125,0.17777475888549785,0.0,0.21088435374149658,1.0,0.0,1.0,0.0,0.0,0.0
0.5,0.4470972606182458,0.0,0.025130326360472913,0.0,0.6122448979591837,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.2963056044232219,0.0,0.01727404957593672,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.2963056044232219,0.0,0.015411575213749286,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.2900226187484292,0.0,0.014110458666029575,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,0.01985423473234481,0.125,0.29580589980036276,0.3333333333333333,0.42176870748299317,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.3497109826589595,0.0,0.05953203526170282,0.0,0.3469387755102041,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.6230208595124404,0.0,0.4831284260198326,0.16666666666666666,0.24489795918367346,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.3497109826589595,0.25,0.04538097769949478,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.2334757476752953,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.3497109826589595,0.0,0.024105594605968193,0.0,0.7891156462585034,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.006282985674792663,0.125,0.29580589980036276,0.3333333333333333,0.42176870748299317,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.3497109826589595,0.0,0.21642978772242535,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.20834380497612465,0.125,0.2125586439344078,0.0,0.5034013605442177,1.0,0.0,1.0,0.0,0.0,0.0
0.5,0.37170143252073384,0.125,0.04684488020593009,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,0.37170143252073384,0.0,0.11111839809247648,0.0,0.8503401360544217,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.2963056044232219,0.0,0.16231419173453318,0.0,0.4897959183673469,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.22090977632571,0.25,0.5121218935012878,0.3333333333333333,0.23809523809523808,1.0,0.0,1.0,0.0,0.0,0.0
0.5,0.32143754712239253,0.125,0.050748620223090936,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5,0.5350590600653431,0.125,0.05123658772523604,0.16666666666666666,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.32143754712239253,0.0,0.015330377421392339,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5,0.2963056044232219,0.125,0.050748620223090936,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5,0.6732847449107816,0.0,0.027326180120125887,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.38426740387031916,0.0,0.32179836714362564,0.3333333333333333,0.5170068027210885,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.49736114601658704,0.125,0.2625265161540666,0.16666666666666666,0.8435374149659863,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.33400351847197784,0.0,0.015411575213749286,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.37170143252073384,0.0,0.024105594605968193,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.5,0.2711736617240512,0.125,0.056604230248832196,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.4470972606182458,0.0,0.2647385704347907,0.0,0.4421768707482993,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.7612465443578789,0.0,0.012174789178520372,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.4470972606182458,0.0,0.025374310111545468,0.0,0.6122448979591837,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.38426740387031916,0.125,0.04006213192611313,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.19577783362653933,0.0,0.11316786160148591,0.16666666666666666,0.11564625850340135,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.3497109826589595,0.25,0.04538097769949478,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.5664739884393064,0.0,0.055628295244541985,0.0,0.38095238095238093,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.4722292033174164,0.0,0.2995388511917728,0.16666666666666666,0.5782312925170068,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.19577783362653933,0.25,0.03513366015444757,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.3497109826589595,0.125,0.2608674266467732,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.35913546117114853,0.125,0.12999454257145598,0.0,0.4149659863945578,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.5099271173661725,0.0,0.2625265161540666,0.0,0.8639455782312925,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.5601910027645137,0.0,0.015712553569072387,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.5601910027645137,0.0,0.06929138530460494,0.0,0.9931972789115646,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.01985423473234481,0.125,0.050748620223090936,0.16666666666666666,0.9591836734693877,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.2963056044232219,0.375,0.5133418122566507,0.3333333333333333,0.42857142857142855,1.0,0.0,0.0,0.0,1.0,0.0
0.5,0.34656948982156316,0.0,0.025374310111545468,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.4470972606182458,0.0,0.025374310111545468,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.2963056044232219,0.0,0.025374310111545468,0.0,0.9659863945578231,1.0,0.0,0.0,0.0,1.0,0.0
0.5,0.49736114601658704,0.0,0.025374310111545468,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.3497109826589595,0.125,0.031425107138144774,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.032420206081930136,0.125,0.031034733136428686,0.16666666666666666,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.5224930887157577,0.0,0.016908073949327893,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.2837396330736366,0.0,0.01800600082915438,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.3497109826589595,0.0,0.06831545030031472,0.0,0.4013605442176871,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.18321186227695402,0.125,0.014110458666029575,0.16666666666666666,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.3088715757728072,0.125,0.034743286152731485,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.2711736617240512,0.0,0.10735285047192313,0.16666666666666666,0.836734693877551,1.0,0.0,0.0,0.0,1.0,0.0
0.5,0.4722292033174164,0.0,0.025374310111545468,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.49736114601658704,0.125,0.05445717323939373,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.35913546117114853,0.125,0.05410739813385612,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.5601910027645137,0.0,0.028212719478023115,0.16666666666666666,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.4345312892686604,0.0,0.013760683560491965,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.37170143252073384,0.0,0.014151057562208049,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.7486805730082936,0.125,0.14687821814567664,0.0,0.7074829931972789,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.3497109826589595,0.0,0.014110458666029575,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.2963056044232219,0.0,0.13526459159462315,0.0,0.16326530612244897,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.3088715757728072,0.125,0.1082149914547131,0.0,0.891156462585034,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.22090977632571,0.125,0.012678957201736696,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.2334757476752953,0.0,0.015712553569072387,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.2711736617240512,0.0,0.2647385704347907,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.032420206081930136,0.375,0.04113566043083236,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.3497109826589595,0.125,0.16038672010106003,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.2711736617240512,0.0,0.014151057562208049,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.33400351847197784,0.0,0.41282050681475896,0.3333333333333333,0.5374149659863945,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.24604171902488062,0.0,0.007831878409428937,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.2334757476752953,0.0,0.015175789316712771,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.5224930887157577,0.0,0.4440992237022602,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.007288263382759488,0.0,0.030725752114070404,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.39683337521990447,0.0,0.015468569817999833,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.4345312892686604,0.125,0.10149724044618187,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5,0.22090977632571,0.0,0.1434624456306609,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.007288263382759488,0.625,0.09154270340242172,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.4470972606182458,0.0,0.025374310111545468,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.3497109826589595,0.0,0.015086393670319786,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.5,0.20834380497612465,0.0,0.023422440102965045,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.4470972606182458,0.125,0.23422440102965048,0.3333333333333333,0.31972789115646255,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.2586076903744659,0.0,0.015216388212891242,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.34656948982156316,0.25,0.015468569817999833,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.2837396330736366,0.125,0.22109807522194713,0.0,0.7006802721088435,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.2963056044232219,0.0,0.03259622914329302,0.3333333333333333,0.9863945578231292,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.2711736617240512,0.0,0.015216388212891242,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.38426740387031916,0.0,0.015330377421392339,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5,0.5727569741140991,0.0,0.050748620223090936,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.2837396330736366,0.0,0.020494635090094415,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.34656948982156316,0.0,0.02469115560854232,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.4847951746670017,0.0,0.015468569817999833,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.32143754712239253,0.0,0.015712553569072387,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.2586076903744659,0.125,0.019177122834302632,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.34656948982156316,0.125,0.030937139635999665,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.24604171902488062,0.0,0.016908073949327893,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5,0.4219653179190751,0.125,0.04098927018018883,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.6355868308620256,0.0,0.015126992566498259,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.032420206081930136,0.125,0.03659756266088288,0.16666666666666666,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.2586076903744659,0.0,0.015175789316712771,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.3497109826589595,0.0,0.013386510079847098,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,0.4093993465694898,0.125,0.17566830077223786,0.0,0.5306122448979592,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.5476250314149284,0.0,0.015468569817999833,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.3497109826589595,0.0,0.015712553569072387,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5,0.4219653179190751,0.125,0.06343577527886367,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5,0.22090977632571,0.0,0.025374310111545468,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.12038200552902739,0.0,0.04713766070721715,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.2586076903744659,0.0,0.015094396337354966,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.35913546117114853,0.0,0.015370976317570811,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.34656948982156316,0.125,0.028106928123558056,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.22090977632571,0.125,0.039452172548431745,0.16666666666666666,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.34656948982156316,0.125,0.050748620223090936,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5,0.2334757476752953,0.0,0.050748620223090936,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.39683337521990447,0.0,0.015712553569072387,0.0,0.782312925170068,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.34656948982156316,0.0,0.051822148727810165,0.0,0.48299319727891155,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.5224930887157577,0.125,0.050748620223090936,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.20834380497612465,0.0,0.013907073811135496,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.6230208595124404,0.125,0.1091095334796455,0.0,0.8707482993197279,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.17064589092736868,0.125,0.23422440102965048,0.3333333333333333,0.31972789115646255,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.2586076903744659,0.25,0.06709553154495196,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5,0.2963056044232219,0.25,0.03659756266088288,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.7989444584066349,0.125,0.5133418122566507,0.6666666666666666,0.42857142857142855,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.38426740387031916,0.0,0.020494635090094415,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.5601910027645137,0.125,0.05123658772523604,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.24604171902488062,0.0,0.018542765081513996,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.3088715757728072,0.125,0.015175789316712771,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.34656948982156316,0.0,0.025374310111545468,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.3497109826589595,0.0,0.015834545444608664,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.04498617743151546,0.0,0.15977676072337862,0.3333333333333333,0.06802721088435373,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.15807991957778336,0.0,0.038061465167318204,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.4219653179190751,0.0,0.051822148727810165,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.05755214878110078,0.25,0.03758969818624431,0.16666666666666666,1.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.648152802211611,0.0,0.05953203526170282,0.0,0.3401360544217687,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.4470972606182458,0.125,0.05416439273810667,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.3497109826589595,0.125,0.03897240290032268,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.37170143252073384,0.0,0.05416439273810667,0.0,0.36054421768707484,0.0,1.0,1.0,0.0,0.0,0.0
0.0,0.610454888162855,0.125,0.17391981561855152,0.0,0.5850340136054422,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.35913546117114853,0.0,0.015411575213749286,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,0.8115104297562202,0.0,0.051822148727810165,0.0,0.8571428571428571,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.3497109826589595,0.125,0.10122885832000206,0.0,0.6598639455782312,1.0,0.0,0.0,0.0,1.0,0.0
0.5,0.6230208595124404,0.0,0.020494635090094415,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.5978889168132697,0.0,0.051822148727810165,0.0,0.7959183673469388,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.4219653179190751,0.0,0.015712553569072387,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.5853229454636844,0.0,0.07514699533034619,0.0,0.9047619047619048,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.5978889168132697,0.0,0.025374310111545468,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.4722292033174164,0.0,0.013760683560491965,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.6984166876099522,0.0,0.051822148727810165,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.3497109826589595,0.0,0.015078195816283748,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.0041467705453631576,0.25,0.03758969818624431,0.16666666666666666,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.4722292033174164,0.0,0.016908073949327893,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.4093993465694898,0.125,0.05416439273810667,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5,0.2837396330736366,0.0,0.026919605597338588,0.0,0.6122448979591837,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.2711736617240512,0.0,0.019201521209409888,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.3497109826589595,0.0,0.10149724044618187,0.0,0.006802721088435374,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.35913546117114853,0.125,0.013752485706455927,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.2711736617240512,0.0,0.014679623960531627,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.01985423473234481,0.0,0.023983602730431916,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.10781603417944208,0.625,0.09154270340242172,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.6230208595124404,0.0,0.015712553569072387,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.7863784870570495,0.0,0.018713553707264782,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.3088715757728072,0.125,0.17777475888549785,0.0,0.21088435374149658,0.0,1.0,1.0,0.0,0.0,0.0
0.0,0.4345312892686604,0.125,0.17566830077223786,0.0,0.5918367346938775,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.723548630309123,0.0,0.057970539254838485,0.0,0.17006802721088435,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.10781603417944208,0.125,0.031034733136428686,0.16666666666666666,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.2586076903744659,0.0,0.014151057562208049,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.685850716260367,0.0,0.05953203526170282,0.0,0.43537414965986393,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.8869062578537321,0.0,0.09662576327876685,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.3497109826589595,0.0,0.028220722145058292,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,0.6732847449107816,0.125,0.1527664244005612,0.0,0.6530612244897959,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.3497109826589595,0.0,0.029473237129564348,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.3088715757728072,0.125,0.29580589980036276,0.3333333333333333,0.42176870748299317,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.2963056044232219,0.0,0.015216388212891242,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.2586076903744659,0.0,0.015126992566498259,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.3497109826589595,0.0,0.014891206669461744,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.4596632319678311,0.0,0.018713553707264782,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.19577783362653933,0.0,0.16883675574220638,0.0,0.2857142857142857,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.22090977632571,0.125,0.2125586439344078,0.0,0.5034013605442177,0.0,1.0,1.0,0.0,0.0,0.0
0.5,0.4093993465694898,0.0,0.050748620223090936,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.3497109826589595,0.0,0.051822148727810165,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.34656948982156316,0.0,0.04396587194327397,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.32143754712239253,0.0,0.11027245763075773,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.35913546117114853,0.0,0.015126992566498259,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
